timestamp,controller_id,switch_count,total_packet_ins,total_flows,total_bytes
2026-01-31T04:52:33.190329,2,0,0.0000,0,0
2026-01-31T04:52:38.196078,2,0,0.0000,0,0
2026-01-31T04:52:43.201304,2,0,0.0000,0,0
2026-01-31T04:52:48.207119,2,0,0.0000,0,0
2026-01-31T04:52:53.212617,2,0,0.0000,0,0
2026-01-31T04:52:58.218176,2,0,0.0000,0,0
2026-01-31T04:53:03.223205,2,0,0.0000,0,0
2026-01-31T04:53:08.228729,2,0,0.0000,0,0
2026-01-31T04:53:13.233167,2,0,0.0000,0,0
2026-01-31T04:53:18.238710,2,0,0.0000,0,0
2026-01-31T04:53:23.244245,2,0,0.0000,0,0
2026-01-31T04:53:28.249208,2,0,0.0000,0,0
